country,year,gdp_per_capita,life_expectancy,infant_mortality,health_spending,smoking_rate,birth_rate
AFE,2001,626.169149753934,52.8755360536287,82.1943407373521,37.7867723772784,,40.7403683554937
AFE,2002,625.998816166344,53.2067443343026,78.8378528827153,34.9671084093502,,40.4187327770082
AFE,2003,809.968140498029,53.6783047685822,75.6413221963481,50.2183209113464,,40.1466747369261
AFE,2004,981.744631574583,54.1929278660434,72.7254355200617,61.7805221691527,,40.0101592364679
AFE,2005,1115.71395657647,54.8076807136336,69.5713791768326,68.6159741148416,18.5969761141652,39.8397725808245
AFE,2006,1220.00246913408,55.6935152578453,66.2640252936723,75.0646905405438,,39.5597498245471
AFE,2007,1362.31065164416,56.4843531784534,63.474495764419,84.0911878928683,17.5388972270479,39.198574291596
AFE,2008,1421.11861281885,57.2401063228798,60.8028072164861,86.4788770271068,,38.9724856893111
AFE,2009,1386.59024970969,58.0955271436463,58.5097391916938,90.1430694546992,,38.441366401009
AFE,2010,1601.72765054704,58.8272792062821,56.9034241703036,104.119647011763,16.113996353133,37.9573871547594
AFE,2011,1735.58492331253,59.2000040300701,57.8926194287132,112.278381664917,,37.4406949745048
AFE,2012,1702.9691001504,60.2495123598467,53.0417763570726,109.068556220884,,36.8771687678733
AFE,2013,1673.22110186487,60.895739752772,50.7336578699843,104.77671727692,,36.3463694285916
AFE,2014,1656.16770915726,61.2514360156709,50.0271083910676,98.4993287451866,,35.9315290327129
AFE,2015,1479.61525980543,61.713030523495,49.010304526817,90.8005708722338,14.0961597128605,35.4551248840719
AFE,2016,1329.80728479234,62.1679813169199,47.7739196418728,85.8992173772415,,35.067865907406
AFE,2017,1520.21223076132,62.5912750961501,46.7832639603647,90.0131504862594,,34.8139923266308
AFE,2018,1538.90167917284,63.3306913582336,43.8518142030077,90.0756532490733,,34.5836148275797
AFE,2019,1493.81793829992,63.8572612837042,42.1900739123661,87.2982461391314,,34.3358814354219
AFE,2020,1344.10320999294,63.7664840026943,41.1258527019551,81.5518950187536,12.4448953421007,34.0104704037851
AFE,2021,1522.3933455926,62.9799991857494,40.0875597895277,92.3865748809452,12.1608327586397,33.6813361926573
AFE,2022,1628.31894446307,64.4870195456608,39.6730585330406,92.5815209732848,11.8819514401161,33.3204330526369
AFE,2023,1510.74295082335,65.146290855385,37.919755006862,,,32.9549116035093
AFG,1990,,45.118,144.5,,,52.888
AFG,1991,,45.521,140.1,,,52.279
AFG,1992,,46.569,135.9,,,50.315
AFG,1993,,51.021,132.0,,,50.834
AFG,1994,,50.969,128.3,,,52.41
AFG,1995,,52.103,124.8,,,52.683
AFG,1996,,52.83,121.7,,,52.491
AFG,1997,,53.212,118.8,,,52.117
AFG,1998,,52.487,115.9,,,51.457
AFG,1999,,54.532,113.0,,,50.948
AFG,2000,174.930991430166,55.005,110.1,,39.2,51.491
AFG,2001,138.706821676113,55.511,107.0,,,49.623
AFG,2002,178.954088379235,56.225,103.8,16.70697403,,47.488
AFG,2003,198.871115728727,57.171,100.6,17.74602509,,47.056
AFG,2004,221.763653873013,57.81,97.2,21.42300415,,46.492
AFG,2005,254.184249149336,58.247,93.7,25.11388779,34.2,44.952
AFG,2006,274.218553561575,58.553,90.1,28.9412632,,44.087
AFG,2007,376.223152003876,58.956,86.7,32.70893097,32.5,43.831
AFG,2008,381.73323802844,59.708,83.3,39.88624954,,42.538
AFG,2009,452.053705477043,60.248,80.0,43.13351822,,42.162
AFG,2010,560.621505463146,60.702,76.9,46.42438889,30.2,41.759
AFG,2011,606.694676337726,61.25,74.0,52.18721771,,40.973
AFG,2012,651.417134470046,61.735,71.3,52.45247269,,40.702
AFG,2013,637.087099117099,62.188,68.7,56.16043472,,40.288
AFG,2014,625.054941813938,62.26,66.4,60.04951096,,39.646
AFG,2015,565.569730408751,62.27,64.2,59.91960526,26.6,39.364
AFG,2016,522.082215583898,62.646,62.3,61.37234497,,38.732
AFG,2017,525.469770891619,62.406,60.4,66.82388306,,38.171
AFG,2018,491.337221382603,62.443,58.6,71.22509003,,37.624
AFG,2019,496.6025042585,62.941,56.9,74.0642395,,37.138
AFG,2020,510.787063366811,61.454,55.3,80.0892334,23.7,36.601
AFG,2021,356.496214115892,60.417,53.6,81.52112579,23.2,36.342
AFG,2022,357.261152798144,65.617,52.0,80.6516037,22.7,36.045
AFG,2023,413.757894705303,66.035,50.4,,,35.437
AFW,1990,590.321434989055,48.4592954544909,104.524494940384,,,45.0979460712409
AFW,1991,603.878910231417,48.5310758841945,103.928301784033,,,44.7981884175818
AFW,1992,563.310079422004,48.6885921357603,103.514592736963,,,44.5832010842014
AFW,1993,570.888638172679,48.8549400132309,103.064380351601,,,44.3704174973473
AFW,1994,577.548739357662,48.8592831063574,102.484203057084,,,44.0673844726946
AFW,1995,863.950570572512,49.027006694122,101.657023682294,,,43.8652503021505
AFW,1996,1065.68349929557,49.1115573704459,100.671326022687,,,43.6405136975383
AFW,1997,1088.99680508614,49.2187834859164,99.1955256961176,,,43.359881720865
AFW,1998,1137.74449616425,49.4524590240079,97.432071875022,,,43.1589950020829
AFW,1999,521.364734349786,49.8237633292581,95.3519261255103,,,43.2357225278823
AFW,2000,516.932316255791,50.2979830815751,93.006571317231,18.1998505848676,13.7782731243322,43.3587024195278
AFW,2001,530.653167771193,50.6777904131384,90.4939256218665,18.7691806226679,,43.2253020846609
AFW,2002,616.796032637998,51.1080235711343,87.8161044886942,19.7668741995603,,43.0233519355738
AFW,2003,694.500937581338,51.5781222446253,85.0548960442655,31.3683767437068,,42.8742750010116
AFW,2004,840.252085094615,52.1060830935761,82.3543695553498,35.8720825613623,,42.654618566425
AFW,2005,1001.60460688173,52.5557531001128,79.6981632968119,41.5461069005633,11.068666961924,42.5783285435317
AFW,2006,1236.62812739554,52.9787097061283,77.2061722191711,48.372210711743,,42.3868159929316
AFW,2007,1407.64205786994,53.4824314053449,74.9347097907418,52.6252913194652,10.131047609148,42.1041161109383
AFW,2008,1668.84108160758,53.9162616333208,72.8760386283093,60.3655519585296,,41.9105788683142
AFW,2009,1454.72833143498,53.852245462001,73.0575918951436,55.5655613542595,,41.6862872545713
AFW,2010,1663.96693663873,54.603353213388,69.4122365852538,59.6319871828388,8.94775892585108,41.456578220165
AFW,2011,1844.1985949993,54.9639734890226,67.9062516089133,65.3671500691137,,41.1375845722575
AFW,2012,1941.36955612659,55.2927058217917,66.5413120103006,67.9295612950029,,40.6626000796335
AFW,2013,2131.66206746081,55.5549074075857,65.5037013748662,75.4226655904252,,40.0693770240562
AFW,2014,2221.01066549765,55.6954463398569,64.8130500760047,78.7248305848844,,39.4863541861126
AFW,2015,1860.72769393488,56.0383356484355,63.4495047767985,70.6699139211465,7.35862709966676,38.7440359496532
AFW,2016,1630.03944681121,56.3924518507367,62.4306493269898,61.4480888061839,,37.8591169400497
AFW,2017,1574.23056047232,56.6264388112566,61.5022772493851,58.2215149144805,,36.9580935895119
AFW,2018,1720.14027955102,57.036976441386,60.1219482365333,56.1242645554959,,36.0459008849184
AFW,2019,1798.34068458315,57.1498467555118,59.5677025529984,59.0695277145137,,35.1765875292155
AFW,2020,1680.03933212698,57.3644254011107,57.5502079306733,64.4074227528619,6.10938005554531,34.4176753075527
AFW,2021,1765.9547879785,57.3625716910274,56.4740436067272,72.2410946748859,5.88922037554223,34.1015452171251
AFW,2022,1796.66863273368,57.9878133945189,56.4303202171376,74.4213512159563,5.73415427820482,33.7514190226375
AFW,2023,1599.39298291654,58.8557215483276,53.3372158285585,,,33.4551803402993
AGO,1990,965.866840464665,41.854,122.3,,,50.318
AGO,1991,881.919488130062,43.812,122.5,,,50.042
AGO,1992,668.706017459877,42.267,122.9,,,49.53
AGO,1993,449.727894936295,42.19,123.1,,,49.087
AGO,1994,334.973590276074,43.567,123.3,,,48.733
AGO,1995,404.29481849612,46.139,123.2,,,48.38
AGO,1996,531.115366543271,46.418,122.6,,,47.979
AGO,1997,521.70291489053,46.688,121.5,,,47.564
AGO,1998,429.188126933192,45.452,119.8,,,47.206
AGO,1999,392.725539027496,45.808,117.6,,,46.997
AGO,2000,563.733795571487,46.501,115.0,13.15998554,,46.853
AGO,2001,533.586202412447,47.032,111.9,29.26095772,,46.771
AGO,2002,882.147847234303,47.874,108.1,29.37077141,,46.666
AGO,2003,992.698979254665,50.218,104.0,35.2206955,,46.551
AGO,2004,1266.21086410236,51.123,99.3,50.23310852,,46.46
AGO,2005,1916.46842218625,52.13,94.4,54.66142273,,46.342
AGO,2006,2617.05196022633,52.965,89.1,70.28185272,,46.123
AGO,2007,3141.0459797605,54.2,83.8,93.42698669,,45.838
AGO,2008,4103.0669003635,55.281,78.7,136.34094238,,45.507
AGO,2009,3136.64546955947,56.225,73.7,120.5289917,,45.175
AGO,2010,3597.34293216332,57.242,68.9,96.95197296,,44.661
AGO,2011,4615.91059831778,58.093,64.4,122.11888123,,44.136
AGO,2012,5086.02740086376,58.916,60.4,121.84848022,,43.61
AGO,2013,5057.74787833163,59.705,56.7,142.78450012,,43.065
AGO,2014,5005.9997412707,60.396,53.6,130.5861969,,42.503
AGO,2015,3213.90261080059,61.042,51.1,107.52857208,,41.847
AGO,2016,1807.95294072643,61.619,48.9,94.01481628,,41.183
AGO,2017,2437.25971190821,62.122,47.0,112.75364685,,40.595
AGO,2018,2538.59139143371,62.622,45.3,84.03104401,,40.057
AGO,2019,2189.85571407618,63.051,43.8,64.61397552,,39.539
AGO,2020,1449.92286669308,63.116,42.3,55.93916321,,39.127
AGO,2021,1925.87466082167,62.958,40.9,67.04656982,,38.67
AGO,2022,2929.69445467272,64.246,39.6,101.25614166,,38.102
AGO,2023,2309.53413042773,64.617,38.3,,,37.588
ALB,1990,617.230435515505,72.71,27.2,,,26.08
ALB,1991,336.586994504629,73.001,26.0,,,25.618
ALB,1992,200.852219772323,73.303,25.0,,,24.99
ALB,1993,367.279225077581,73.638,24.0,,,24.194
ALB,1994,586.416135130865,73.837,23.1,,,23.85
ALB,1995,911.320465445326,74.022,22.2,,,23.263
ALB,1996,1020.97618050188,74.113,21.3,,,22.145
ALB,1997,728.545523729675,73.383,20.5,,,20.762
ALB,1998,831.175344077295,74.357,19.6,,,19.609
ALB,1999,1056.34481153033,74.568,18.7,,,18.487
ALB,2000,1160.42047054038,74.826,17.9,65.47674561,35.4,17.513
ALB,2001,1326.41652388077,75.083,17.0,73.92171478,,16.596
ALB,2002,1479.83884572006,75.299,16.1,78.72909546,,15.585
ALB,2003,1908.69900687608,75.557,15.3,105.43667603,,15.616
ALB,2004,2446.90949947798,75.951,14.4,136.50724792,,14.7
ALB,2005,2741.72136549578,76.427,13.5,149.97515869,31.6,13.862
ALB,2006,3057.77257038113,76.994,12.7,164.22090149,,12.977
ALB,2007,3743.05529896187,77.691,11.9,209.31910706,30.2,12.439
ALB,2008,4498.50486763601,78.248,11.1,237.10340881,,12.209
ALB,2009,4213.65007574693,78.509,10.4,236.94244385,,12.326
ALB,2010,4149.14469936847,78.414,9.7,253.98246765,28.3,12.373
ALB,2011,4465.70914328865,78.303,9.0,273.75292969,,12.406
ALB,2012,4222.3470988913,78.084,8.5,260.68319702,,12.868
ALB,2013,4420.23461988353,77.995,8.0,276.0765686,,13.137
ALB,2014,4602.23051443229,78.029,7.8,293.1267395,,13.071
ALB,2015,3981.72662261867,78.358,7.6,253.93347168,25.4,12.431
ALB,2016,4168.37544462548,78.643,7.6,275.43676758,,11.873
ALB,2017,4614.0479692596,78.9,7.7,295.52346802,,11.416
ALB,2018,5365.48880180298,79.238,7.8,349.21127319,,10.898
ALB,2019,5460.4305086932,79.467,8.0,366.34014893,,10.757
ALB,2020,5370.77749956875,77.824,8.1,396.17477417,22.9,10.536
ALB,2021,6413.28280828537,76.844,8.2,465.57043457,22.4,10.512
ALB,2022,6846.42669381643,78.769,8.3,414.35025024,21.9,10.305
ALB,2023,8575.17134637222,79.602,8.3,,,10.244
AND,1990,19563.6574722488,78.961,9.1,,,12.34
AND,1991,19533.2620668023,79.346,8.8,,,12.317
AND,1992,20099.5352208543,79.794,8.6,,,12.94
AND,1993,15916.8395162087,80.186,8.4,,,12.694
AND,1994,15748.5307503373,80.587,8.2,,,12.863
AND,1995,18443.2545197741,80.804,7.9,,,12.83
AND,1996,19130.1597151312,81.009,7.6,,,12.721
AND,1997,18247.9995651361,81.145,7.4,,,12.866
AND,1998,18536.5084282698,81.28,7.1,,,13.027
AND,1999,18875.286913398,81.55,6.8,,,13.197
AND,2000,21810.2487431414,81.863,6.6,1295.08508301,36.0,11.54
AND,2001,23511.2951475737,82.162,6.3,1376.14428711,,11.405
AND,2002,26528.130158144,82.448,6.1,1583.21118164,,10.728
AND,2003,34063.5784034776,82.718,5.8,1885.52746582,,9.537
AND,2004,39021.1278101878,82.815,5.6,2059.91821289,,10.253
AND,2005,40829.801876968,83.086,5.4,2283.44287109,35.8,10.502
AND,2006,43467.2109930745,83.374,5.1,2156.34423828,,10.498
AND,2007,48336.2283329823,83.632,4.9,2376.66162109,35.7,10.04
AND,2008,49132.515707808,83.855,4.7,2774.92602539,,10.46
AND,2009,43975.0183668093,84.1,4.4,2663.37402344,,10.101
AND,2010,42746.8309526019,84.197,4.2,3277.78515625,35.7,10.742
AND,2011,46657.1561173756,84.296,4.1,3550.90820313,,10.469
AND,2012,41500.5435791686,84.334,3.9,2785.18896484,,10.172
AND,2013,42470.3161159692,84.406,3.7,2887.02587891,,9.03
AND,2014,44369.659691379,84.485,3.5,3001.19604492,,8.973
AND,2015,38654.9347203095,84.532,3.4,2672.26464844,35.8,9.132
AND,2016,40129.8192007698,84.489,3.2,2769.15283203,,8.432
AND,2017,40672.9943348258,84.359,3.1,2876.17871094,,7.831
AND,2018,42819.7745797624,84.242,2.9,3158.13647461,,7.159
AND,2019,41257.8045846483,84.098,2.8,3021.43261719,,6.993
AND,2020,37361.0900666982,79.418,2.7,3282.81738281,36.0,6.831
AND,2021,42425.6996756291,82.331,2.7,3535.98974609,36.1,6.828
AND,2022,42414.0590092117,84.016,2.6,3192.31567383,36.3,6.85
AND,2023,46812.4484486309,84.041,2.5,3654.07470703,,6.859
ARB,1990,2875.25714173428,62.7559727299802,62.6370759311399,,,35.9526832518958
ARB,1991,2048.80975499095,62.8275066232407,67.6374905671856,,,35.2201101746928
ARB,1992,1996.37756455351,63.5755762828725,65.5034524139707,,,34.4245615202766
ARB,1993,1987.85771434039,64.6012801061363,56.9864412496962,,,33.5437536346908
ARB,1994,2018.68578469466,64.8500832261274,55.5572999278401,,,32.9455529630886
ARB,1995,2081.02068852967,65.2025060952802,54.227208607329,,,32.0321661804223
ARB,1996,2193.87330891973,65.5268890989846,52.7934865063999,,,31.2358520790146
ARB,1997,2305.6160606318,65.8529924943129,51.3837400713274,,,30.7165092925245
ARB,1998,2192.61188801001,66.1935792889826,49.9104391333288,,,30.2788626766876
ARB,1999,2378.95049111508,66.5499343902956,48.4631797655049,,,29.8760274793931
ARB,2000,2664.16579571488,66.8906998949344,47.0173312638246,111.845472245485,21.7203916443583,29.4834712748327
ARB,2001,2536.711964719,67.2406170439926,45.587116454069,114.527455341598,,29.1135988170212
ARB,2002,2483.10723424941,67.5806302791343,44.223834763239,113.321486891081,,28.7348213504792
ARB,2003,2696.67230474801,67.6503349498777,42.8635458952291,109.507391139902,,28.5657733900258
ARB,2004,3133.73687664723,67.7331029040443,42.2633739266612,120.193699560534,,28.3974113432935
ARB,2005,3750.69351679806,68.0405024136348,40.9558345625738,133.703594813421,21.0723750529259,28.3268115025882
ARB,2006,4355.08762186879,68.4912652387812,38.9522787924252,153.236358503384,,28.3445733481459
ARB,2007,4940.70226511719,68.8792264386993,37.5086011545305,179.218205872263,20.9074498462177,28.4073640124997
ARB,2008,6091.93206445673,69.2581327561764,36.1970148553493,210.928964665812,,28.3600440415312
ARB,2009,5134.45006055159,69.7069035410593,35.0647908588239,227.032309515657,,28.3414812512841
ARB,2010,5928.30535993301,69.8073221012027,34.8483927109866,234.421137079307,20.5841768650309,28.409109617044
ARB,2011,6894.19536785393,69.3633376859826,39.8109007711286,266.617777001431,,28.3486644960016
ARB,2012,7362.6299087983,69.842316602094,33.2669346601255,294.860262829968,,28.3680014769434
ARB,2013,7351.94811264419,70.1921058451273,31.3226815316012,303.439577352375,,28.1418909219337
ARB,2014,7311.28996894348,70.5350666310281,30.4846042211855,325.296969488424,,27.821503842211
ARB,2015,6262.04168490023,70.6580123695192,29.9407485446151,310.197661494352,20.2975065576079,27.3846249262358
ARB,2016,6012.51244365971,70.8964881164428,29.3311611016504,309.739806626305,,26.6544210388378
ARB,2017,6066.72679100575,71.1128560080647,29.8010256555211,304.305536993425,,26.2506754918238
ARB,2018,6668.2167280195,71.4312997859137,29.0584370535539,320.738335147228,,25.3797481096521
ARB,2019,6638.48541455372,71.8398932674972,28.0382567044511,323.326647510009,,24.7918834648583
ARB,2020,5722.48099531674,70.7265588103862,27.4244280775006,325.636172435532,20.3020447977178,24.4078786443566
ARB,2021,6681.70895180141,70.4041144889903,26.9837450907913,334.396705984831,20.3926237156063,23.8889735225159
ARB,2022,7931.61789279006,71.8760955992222,27.7678438480466,329.953683266806,20.3320672779024,23.5428272158261
ARB,2023,7479.68809103279,72.4446783578531,25.6477784978592,,,23.4374020249449
ARE,1990,26709.993440327,71.074,11.8,,,24.564
ARE,1991,25690.9686321448,71.144,11.2,,,23.396
ARE,1992,25648.2727760844,71.166,10.7,,,22.687
ARE,1993,25032.7822702907,71.159,10.2,,,21.398
ARE,1994,25472.6396578979,71.204,9.8,,,21.309
ARE,1995,27003.2006807782,71.392,9.5,,,18.739
ARE,1996,28323.1650870532,71.82,9.2,,,17.339
ARE,1997,27982.7957040564,72.559,9.0,,,16.205
ARE,1998,24889.4269192279,73.66,8.8,,,16.002
ARE,1999,25855.8605046587,74.982,8.6,,,16.378
ARE,2000,29865.502347066,76.347,8.5,706.03112793,19.1,16.314
ARE,2001,27745.1708087672,77.621,8.3,689.29278564,,15.978
ARE,2002,27753.6089526346,78.721,8.2,754.26220703,,15.779
ARE,2003,29659.5428567811,79.6,8.0,784.89343262,,15.647
ARE,2004,33376.7152295209,80.272,7.9,821.74920654,,15.115
ARE,2005,38719.3138307623,80.779,7.7,898.36480713,15.9,14.343
ARE,2006,44342.6048322482,81.155,7.6,1031.14904785,,12.292
ARE,2007,45854.7325158162,81.438,7.5,1176.49328613,14.8,11.127
ARE,2008,50054.1700681803,81.591,7.3,1465.82446289,,9.999
ARE,2009,37803.0663738777,81.679,7.2,1531.02209473,,11.083
ARE,2010,43696.6712590463,81.886,7.0,1619.98864746,13.3,11.249
ARE,2011,50789.050540755,81.898,6.8,1787.59997559,,11.372
ARE,2012,52034.4762476071,81.913,6.7,1711.38525391,,11.678
ARE,2013,52023.5170959441,81.95,6.5,1789.68579102,,11.819
ARE,2014,51381.4069901746,81.99,6.3,1776.7310791,,11.471
ARE,2015,43534.9972694631,82.076,6.1,1479.49743652,11.2,11.02
ARE,2016,41326.4018161569,82.195,5.8,1592.91906738,,10.747
ARE,2017,42340.5917160161,82.388,5.6,1695.203125,,10.661
ARE,2018,45689.8570049401,82.449,5.3,1872.58422852,,10.248
ARE,2019,44251.4541398817,82.596,5.0,1962.46728516,,10.094
ARE,2020,37173.8754093066,81.936,4.7,2154.41113281,9.6,10.465
ARE,2021,43360.0211001327,79.083,4.4,2249.96313477,9.3,9.279
ARE,2022,49899.0652975197,80.487,4.2,2314.74511719,9.0,9.295
ARE,2023,49040.6947521035,82.909,4.0,,,9.774
ARG,1990,4315.33403111588,71.615,24.8,,,22.078
ARG,1991,5709.24784079504,72.02,24.5,,,21.914
ARG,1992,6789.99611136495,72.096,23.8,,,21.726
ARG,1993,6931.85596375876,72.303,22.9,,,21.596
ARG,1994,7437.56242327594,72.732,22.0,,,21.414
ARG,1995,7357.6162773788,72.864,20.9,,,20.954
ARG,1996,7663.21271287469,73.056,19.9,,,20.422
ARG,1997,8146.78710021431,73.407,18.9,,,19.957
ARG,1998,8218.99212764682,73.412,18.1,,,19.707
ARG,1999,7705.54288252851,73.683,17.3,,,19.644
ARG,2000,7637.01489203628,73.91,16.7,702.23309326,34.3,19.328
ARG,2001,7141.47507662826,74.154,16.2,668.79309082,,18.94
ARG,2002,2569.69963519124,74.312,15.8,221.80255127,,18.702
ARG,2003,3320.47775133903,74.307,15.4,259.99020386,,18.41
ARG,2004,4242.02099089422,74.871,14.9,309.04415894,,18.295
ARG,2005,5067.65342293276,75.231,14.4,389.34667969,31.5,18.306
ARG,2006,5869.38028970204,75.279,14.0,451.97616577,,18.161
ARG,2007,7185.25155147027,74.783,13.6,567.28747559,30.5,17.967
ARG,2008,8944.1102657357,75.428,13.2,740.14105225,,18.462
ARG,2009,8150.23527028221,75.577,12.8,778.51556396,,18.231
ARG,2010,10260.1313108254,75.68,12.4,975.65991211,29.0,18.314
ARG,2011,12704.2831819684,76.1,11.9,1196.51464844,,18.172
ARG,2012,12949.717486654,75.802,11.4,1355.22851563,,17.48
ARG,2013,12963.675773326,75.829,10.9,1408.75634766,,17.683
ARG,2014,12233.1444119186,76.268,10.4,1274.66125488,,18.019
ARG,2015,13679.6264980954,76.6,10.0,1517.33789063,26.6,17.665
ARG,2016,12699.9623137756,76.105,9.7,1251.65612793,,16.789
ARG,2017,14532.5009308511,76.543,9.4,1486.92871094,,16.155
ARG,2018,11752.7998922979,76.77,9.2,1209.5357666,,15.332
ARG,2019,9955.97478680428,76.847,8.9,1011.08013916,,13.902
ARG,2020,8535.59938004389,75.878,8.7,891.99621582,24.6,11.799
ARG,2021,10738.0179223384,73.948,8.5,1080.88208008,24.2,11.682
ARG,2022,13935.6811110049,75.806,8.3,1370.88464355,23.8,10.926
ARG,2023,14187.4827252965,77.395,8.2,,,11.064
ARM,1990,635.355327502517,67.5493658536585,45.5,,,24.585
ARM,1991,572.740260900977,67.6270487804878,43.5,,,23.281
ARM,1992,356.350780006933,67.7185365853659,41.5,,,21.995
ARM,1993,347.870644720878,67.9731951219512,39.6,,,18.304
ARM,1994,390.879964297655,68.2718048780488,37.8,,,15.791
ARM,1995,443.924860857976,68.628487804878,35.9,,,14.801
ARM,1996,487.068624404558,69.0061219512195,34.2,,,14.49
ARM,1997,505.035887057966,69.3938292682927,32.5,,,13.224
ARM,1998,590.239947333459,69.7993414634146,30.9,,,12.605
ARM,1999,582.669886150895,70.1989512195122,29.3,,,11.439
ARM,2000,593.450581742282,72.8804878048781,27.8,25.6606369,32.6,10.6
ARM,2001,659.588988535629,72.9756097560976,26.4,31.90725899,,10.0
ARM,2002,742.651118319819,72.8268292682927,25.0,59.20983887,,10.1
ARM,2003,882.030167695474,72.8268292682927,23.7,66.31577301,,11.3
ARM,2004,1130.08791444158,73.0268292682927,22.5,71.65074158,,11.8
ARM,2005,1557.48458908655,73.0756097560976,21.3,95.55095673,30.8,11.9
ARM,2006,2041.65267068997,72.8243902439025,20.1,124.8989563,,12.0
ARM,2007,2962.70234594569,72.8731707317073,19.1,170.15332031,30.0,12.9
ARM,2008,3777.66859313767,73.0731707317073,18.1,261.59963989,,13.3
ARM,2009,2820.5926553347,73.0731707317073,17.2,247.90641785,,14.5
ARM,2010,3041.34450723339,73.1731707317073,16.4,291.77758789,28.8,14.7
ARM,2011,3349.55309771906,73.8170731707317,15.6,325.29086304,,14.3
ARM,2012,3511.56399687426,74.119512195122,14.8,331.91378784,,14.0
ARM,2013,3680.16692158886,74.6219512195122,14.1,392.85253906,,13.8
ARM,2014,3852.11800610384,74.8731707317073,13.4,404.33874512,,14.3
ARM,2015,3512.39350276709,74.8707317073171,12.8,365.51950073,27.2,13.9
ARM,2016,3524.42476874707,74.8682926829268,12.2,359.58227539,,13.5
ARM,2017,3869.05373867752,75.2170731707317,11.7,409.80145264,,12.6
ARM,2018,4196.00562301769,75.619512195122,11.2,428.34570313,,12.3
ARM,2019,4597.22887399548,76.2219512195122,10.7,533.69952393,,12.2
ARM,2020,4268.68093304583,73.3756097560976,10.2,535.2723999,25.8,12.3
ARM,2021,4685.17997128509,72.2780487804878,9.7,595.83544922,25.3,12.4
ARM,2022,6571.97445545099,74.7658536585366,9.3,674.78619385,24.9,12.3
ARM,2023,8125.27395754003,77.4658536585366,8.9,,,12.3
ASM,1990,,71.107,,,,37.331
ASM,1991,,71.312,,,,37.755
ASM,1992,,71.511,,,,37.64
ASM,1993,,71.54,,,,37.766
ASM,1994,,71.569,,,,35.621
ASM,1995,,71.565,,,,33.087
ASM,1996,,71.576,,,,31.193
ASM,1997,,71.606,,,,30.225
ASM,1998,,71.542,,,,29.799
ASM,1999,,71.484,,,,29.509
ASM,2000,,71.443,,,,29.234
ASM,2001,,71.573,,,,28.79
ASM,2002,8972.69636535698,71.755,,,,28.465
ASM,2003,9197.66196836987,71.698,,,,28.502
ASM,2004,8958.42866697173,72.277,,,,28.479
ASM,2005,8831.26975996609,72.382,,,,27.578
ASM,2006,8745.16621137404,72.397,,,,26.017
ASM,2007,9231.37240924563,72.365,,,,24.482
ASM,2008,10030.8089130902,72.43,,,,23.625
ASM,2009,12156.0293905777,70.839,,,,22.976
ASM,2010,10375.1720141957,72.587,,,,22.361
ASM,2011,10383.459331451,72.662,,,,21.784
ASM,2012,11745.4899153958,72.709,,,,21.266
ASM,2013,11813.5022034589,72.769,,,,20.73
ASM,2014,12026.3344929488,72.687,,,,20.317
ASM,2015,12727.4102651386,72.654,,,,19.821
ASM,2016,12843.3342903627,72.64,,,,19.141
ASM,2017,11863.6839452565,72.801,,,,18.206
ASM,2018,12552.0546868861,72.794,,,,17.204
ASM,2019,12886.1359517218,72.751,,,,16.304
ASM,2020,14489.2586563775,72.672,,,,15.658
ASM,2021,15236.1604875571,72.708,,,,15.649
ASM,2022,18017.4589383973,72.752,,,,15.522
ASM,2023,,72.852,,,,15.388
ATG,1990,7590.75442423046,73.602,11.1,,,20.811
ATG,1991,7956.47430919648,73.472,11.4,,,18.247
ATG,1992,8153.73786307269,73.386,11.7,,,18.949
ATG,1993,8624.62016806628,73.39,12.1,,,18.322
ATG,1994,9351.48753768505,73.493,12.3,,,18.739
ATG,1995,9034.47552907143,73.576,12.6,,,19.625
ATG,1996,9756.08717951992,73.839,12.7,,,20.632
ATG,1997,10336.2591617838,74.045,12.7,,,19.948
ATG,1998,10906.8785406961,74.187,12.6,,,18.308
ATG,1999,11342.3349230913,74.456,12.4,,,17.687
ATG,2000,12027.4949768222,74.819,12.2,520.12213135,,19.72
ATG,2001,11539.1825063308,75.108,11.9,572.20776367,,17.973
ATG,2002,11658.6949915956,75.237,11.6,559.08331299,,17.106
ATG,2003,12173.2319860305,75.313,11.3,613.65112305,,16.443
ATG,2004,13037.8895772257,75.329,11.0,597.74902344,,15.947
ATG,2005,14368.5708796058,75.364,10.8,641.3157959,,15.613
ATG,2006,16173.8136329968,75.506,10.5,665.11560059,,15.461
ATG,2007,18204.5124043068,75.72,10.2,714.27496338,,15.59
ATG,2008,18786.6743142216,76.075,10.0,694.03344727,,16.994
ATG,2009,16472.2478528568,76.386,9.7,609.50390625,,16.578
ATG,2010,15217.3950790922,76.701,9.5,724.08880615,,14.66
ATG,2011,14911.7275084471,77.023,9.3,717.28186035,,14.259
ATG,2012,15639.8078114787,77.1,9.1,753.50183105,,13.456
ATG,2013,15051.5113587425,77.05,8.9,739.10491943,,12.436
ATG,2014,15532.1062063584,76.912,8.8,826.75598145,,12.31
ATG,2015,16077.6340769406,76.892,8.6,789.30975342,,12.587
ATG,2016,16556.8551801588,76.968,8.4,817.88891602,,11.657
ATG,2017,16965.7288273816,77.03,8.3,791.12322998,,11.796
ATG,2018,18273.4270684912,77.132,8.2,856.37127686,,10.822
ATG,2019,18896.3721832248,77.168,8.0,808.14996338,,11.5
ATG,2020,15369.6082250401,77.161,7.8,883.50018311,,12.18
